coin_id,base,target,market_identifier,converted_volume_usd,trust_score
newton-project,NEW,HT,huobi,11535.33,red
mytoken,MT,HT,huobi,9887.04,red
huobi-token,HT,USDT,hotbit,441762.0,
huobi-token,HT,BTC,hotbit,5498.29,
ripple,XRP,HT,huobi_japan,36747.0,
huobi-token,HT,BTC,huobi_japan,5014.5,
bitcoin-cash,BCH,HT,huobi_japan,3925.68,
litecoin,LTC,HT,huobi_japan,1636.13,
huobi-token,HT,ETH,huobi_japan,817.15,
huobi-token,HT,TRX,trx_market,28.47,
huobi-token,HT,USDT,hoo,753525.0,green
huobi-token,HT,USD,btse,22466.0,green
huobi-token,HT,USDT,dragonex,6972379.0,green
kusama,KSM,HT,huobi,112353.0,green
huobi-token,HT,USDT,hitbtc,41990.0,yellow
huobi-token,HT,BTC,hbtc,2173402.0,yellow
huobi-token,HT,BTC,gate,18063.03,yellow
huobi-token,HT,USD,bitcoin_com,41930.0,
huobi-token,HT,BTC,hitbtc,48936.0,
huobi-token,HT,BTC,bitcoin_com,48990.0,
huobi-token,0X6F259637DCD74C767781E37BC6133CD6A68AA161,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,30142.0,
huobi-token,HT,KRW,probit_kr,421561.0,
huobi-token,HT,BTC,finexbox,6540.05,
huobi-token,HT,BTC,yobit,4.69,
huobi-token,HT,WAVES,yobit,0.090256,
huobi-token,HT,USDT,yunex,802437.0,
huobi-token,HT,USDT,tokenlon,33259.0,
huobi-token,HT,JPY,huobi_japan,8081.46,
huobi-token,HT,USDT,trx_market,6.87,
huobi-token,0X6F259637DCD74C767781E37BC6133CD6A68AA161,0XC28E27870558CF22ADD83540D2126DA2E4B464C2,uniswap_v2,0.0,
huobi-token,HT,ETH,yobit,1.6,
huobi-token,0X6F259637DCD74C767781E37BC6133CD6A68AA161,0XDAC17F958D2EE523A2206206994597C13D831EC7,uniswap_v2,0.0,
huobi-token,HT,USD,yobit,0.101,
huobi-token,HT,RUR,yobit,0.00276395,
mx-token,0X11EEF04C884E24D9B7B4760E7476D06DDF797F36,0X6F259637DCD74C767781E37BC6133CD6A68AA161,uniswap_v2,0.0,
pha,PHA,USDT,gate,3127166.0,green
pha,PHA,USDT,binance,54620498.0,green
pha,PHA,USDT,huobi,56245569.0,green
pha,PHA,BUSD,binance,25817832.0,green
pha,PHA,USDT,okex,5687486.0,green
pha,PHA,USDT,mxc,3335614.0,green
pha,PHA,BTC,binance,5256387.0,green
pha,PHA,USDT,cointiger,1991174.0,green
pha,PHA,USDT,aex,261242.0,green
pha,PHA,USDT,bibox,5778957.0,green
pha,PHA,USDT,bkex,2714080.0,green
pha,0X6C5BA91642F10282B576D91922AE6448C9D52F4E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,506745.0,green
pha,PHA,USDT,kucoin,1610105.0,green
pha,PHA,USDT,hotbit,747847.0,green
pha,PHA,ETH,hotbit,365102.0,green
pha,PHA,BTC,bibox,559671.0,green
pha,0X6C5BA91642F10282B576D91922AE6448C9D52F4E,USDT,uniswap,40375.0,green
pha,PHA,ETH,kucoin,115317.0,green
pha,PHA,USDT,huobi_id,86.64,yellow
pha,PHA,USDT,hbtc,589838.0,yellow
pha,PHA,BTC,huobi,583146.0,yellow
pha,PHA,USDT,tokok,345990.0,yellow
pha,PHA,ETH,okex,139912.0,yellow
pha,PHA,ETH,huobi,237569.0,yellow
pha,PHA,USDT,huobi_korea,524554.0,
pha,PHA,BTC,huobi_korea,417.19,
pha,PHA,USDT,bigone,5971.59,
pha,PHA,INR,wazirx,5277373.0,
pha,PHA,ETH,bibox,509965.0,
pha,PHA,USDT,wazirx,97961.0,
pha,PHA,USDT,bitforex,79771.0,
dash,DSH,USD,bitfinex,5565316.0,green
dash,DASH,USDT,lbank,20852633.0,green
dash,DASH,USD,bitcoin_com,26101423.0,green
dash,DASH,USDT,hitbtc,26229476.0,green
dash,DASH,BTC,bitcoin_com,5698176.0,green
dash,DASH,BTC,hitbtc,5696280.0,green
dash,DSH,BTC,bitfinex,1870154.0,green
dash,DASH,USDT,wootrade,235890.0,green
dash,DASH,USDT,binance,76043961.0,green
dash,DASH,USDT,vcc,1639100.0,green
dash,DASH,USDT,zb,32283683.0,green
dash,DASH,USD,gdax,13300982.0,green
dash,DASH,USDT,zbg,9547607.0,green
dash,DASH,USDT,digifinex,20059677.0,green
dash,DASH,USDT,mxc,5957290.0,green
dash,DASH,USDT,okex,49832081.0,green
dash,DASH,USD,etorox,1442664.0,green
dash,DASH,USDT,whitebit,5194060.0,green
dash,DASH,USD,whitebit,428230.0,green
dash,DASH,USDT,gate,3220445.0,green
dash,DASH,ETH,bitcoin_com,652333.0,green
dash,DASH,ETH,hitbtc,651608.0,green
dash,DASH,USD,kraken,3281501.0,green
dash,DASH,BTC,binance,9802163.0,green
dash,DASH,BTC,decoin,3405855.0,green
dash,DASH,USDT,bit_z,5669807.0,green
dash,DASH,BUSD,binance,5003249.0,green
dash,DASH,BTC,vcc,1241855.0,green
dash,DASH,BTC,digifinex,1548492.0,green
dash,DASH,EUR,kraken,2879209.0,green
dash,DASH,BTC,whitebit,289268.0,green
dash,DASH,USDT,kucoin,6498000.0,green
dash,DASH,XRP,bitrue,7056887.0,green
dash,DASH,TRY,btcturk,2881907.0,green
dash,DASH,BTC,p2pb2b,3760557.0,green
dash,DASH,USDT,cointiger,14494381.0,green
dash,DASH,USDT,aax,8710474.0,green
dash,DASH,USDT,p2pb2b,22873438.0,green
dash,DASH,USDT,bibox,12305753.0,green
dash,DASH,USDT,coinbene,5496520.0,green
dash,DASH,BTC,okex,8869970.0,green
dash,DASH,BTC,yobit,49113116.0,green
dash,DASH,USDT,goku,3918165.0,green
dash,DASH,USD,p2pb2b,6742242.0,green
dash,DASH,USDT,bitrue,37810973.0,green
dash,DASH,USDT,dcoin,14791270.0,green
dash,DASH,USDT,dextrade,370185.0,green
dash,DASH,USDT,nominex,324351.0,green
dash,DASH,USDT,xt,13668492.0,green
dash,DASH,USD,binance_us,3044731.0,green
dash,DASH,BTC,goku,2597244.0,green
dash,DASH,BTC,latoken,386782.0,green
dash,DASH,USDT,hotbit,538903.0,green
dash,DASH,USDT,bitmart,25777492.0,green
dash,DASH,USDT,aex,3292177.0,green
dash,DASH,ETH,goku,2431181.0,green
dash,DASH,BTC,nominex,39910.0,green
dash,DASH,ETH,bibox,314862.0,green
dash,DASH,ETH,digifinex,97391.0,green
dash,DASH,USDT,bw,13090044.0,green
dash,DASH,BTC,bibox,552204.0,green
dash,DASH,ETH,p2pb2b,272340.0,green
dash,DASH,USD,cex,908839.0,green
dash,DASH,USD,exmo,1131101.0,green
dash,DASH,BTC,kucoin,949926.0,green
dash,DASH,BTC,xt,7607346.0,green
dash,DASH,USDT,coinex,796332.0,green
dash,DASH,BTC,bigone,10867717.0,green
dash,DASH,QC,zbg,547626.0,green
dash,DASH,ETH,kucoin,763034.0,green
dash,DASH,BTC,gdax,872222.0,green
dash,DASH,ETH,vcc,251073.0,green
dash,DASH,TRX,catex,10383590.0,green
dash,DASH,USDT,bitubu,1070586.0,green
dash,DASH,QC,zb,1834297.0,green
dash,DASH,USDT,catex,6304789.0,green
dash,DASH,BTC,dextrade,57403.0,green
dash,DASH,USDT,bkex,4134436.0,green
dash,DASH,USDT,bigone,11207655.0,green
dash,DASH,ETH,binance,772662.0,green
dash,DASH,USDT,exrates,80605.0,green
dash,DASH,USDT,exmo,897017.0,green
dash,DASH,BNB,binance,385424.0,green
dash,DASH,BTC,bitmart,6742060.0,green
dash,DASH,USD,exrates,78010.0,green
dash,DASH,ETH,catex,4772500.0,green
dash,DASH,USDT,hoo,534250.0,green
dash,DASH,ETH,okex,978960.0,green
dash,DASH,PLN,bitbay,495730.0,green
dash,DASH,USDT,bithumb_global,9697461.0,green
dash,DASH,BTC,exmo,227826.0,green
dash,DASH,USDT,latoken,2780250.0,green
dash,DASH,ETH,tokok,4416747.0,green
dash,DASH,USDT,btcturk,1135624.0,green
dash,DASH,USDT,poloniex,414060.0,green
dash,DASH,BTC,alterdice,29780.0,green
dash,DASH,IDR,indodax,82476.0,green
dash,DASH,USDT,alterdice,198543.0,green
dash,DASH,BTC,catex,2716208.0,green
dash,DASH,BTC,poloniex,394462.0,green
basic-attention-token,BAT,BTC,decoin,789295.0,green
basic-attention-token,BAT,USDT,binance,28945100.0,green
basic-attention-token,BAT,USDT,gate,510206.0,green
basic-attention-token,BAT,USDT,vcc,1193443.0,green
basic-attention-token,BAT,USDT,crypto_com,886943.0,green
basic-attention-token,BAT,USD,kraken,3336844.0,green
basic-attention-token,BAT,USD,ftx_spot,1476251.0,green
basic-attention-token,BAT,USDT,okex,24628643.0,green
basic-attention-token,BAT,EUR,kraken,2751808.0,green
basic-attention-token,BAT,USDC,gdax,7509837.0,green
basic-attention-token,BAT,USDT,bitrue,3902017.0,green
basic-attention-token,BAT,JPY,bitbank,6431019.0,green
basic-attention-token,BAT,USD,gemini,627966.0,green
basic-attention-token,BAT,USDT,whitebit,2818920.0,green
basic-attention-token,BAT,BTC,binance,7699488.0,green
basic-attention-token,BAT,BTC,changelly,926823.0,green
basic-attention-token,BAT,USDT,idcm,19861456.0,green
basic-attention-token,BAT,BNT,bancor,411211.0,green
basic-attention-token,BAT,BTC,hitbtc,927739.0,green
basic-attention-token,BAT,BTC,bitcoin_com,927408.0,green
basic-attention-token,BAT,USDT,mxc,2696472.0,green
basic-attention-token,BAT,USD,gdax,6539358.0,green
basic-attention-token,BAT,TRY,btcturk,1125703.0,green
basic-attention-token,BAT,BTC,vcc,850823.0,green
basic-attention-token,BAT,XRP,bitrue,296903.0,green
basic-attention-token,BAT,USD,tokenize,752000.0,green
basic-attention-token,BAT,BTC,okex,5737639.0,green
basic-attention-token,BAT,BTC,whitebit,2912493.0,green
basic-attention-token,BAT,USDT,changelly,3198881.0,green
basic-attention-token,BAT,USDT,hitbtc,3203128.0,green
basic-attention-token,BAT,ETH,bitmart,14442992.0,green
basic-attention-token,BAT,USD,bitcoin_com,3193369.0,green
basic-attention-token,BAT,USDT,nominex,120387.0,green
basic-attention-token,BAT,GBP,coinjar,418904.0,green
basic-attention-token,BAT,USDT,digifinex,3297862.0,green
basic-attention-token,BAT,USDT,aex,300789.0,green
basic-attention-token,BAT,AUD,coinjar,1198254.0,green
basic-attention-token,BAT,USDT,phemex,1246686.0,green
basic-attention-token,BAT,BTC,coinjar,1282544.0,green
basic-attention-token,BAT,USDT,bitmart,7578171.0,green
basic-attention-token,BAT,USD,binance_us,3830332.0,green
basic-attention-token,BAT,USD,ftx_us,675941.0,green
basic-attention-token,0X0D8775F648430679A709E98D2B0CB6250D2887EF,ETH,uniswap,1212142.0,green
basic-attention-token,BAT,ETH,kraken,261862.0,green
basic-attention-token,BAT,USDT,p2pb2b,14182079.0,green
basic-attention-token,BAT,BTC,bitmart,6799965.0,green
basic-attention-token,BAT,USDT,kucoin,1015844.0,green
basic-attention-token,BAT,ETH,gdax,902074.0,green
basic-attention-token,BAT,BTC,nominex,30288.0,green
basic-attention-token,BAT,EUR,gdax,905363.0,green
basic-attention-token,BAT,BUSD,binance,2846088.0,green
basic-attention-token,BAT,USDT,dextrade,142926.0,green
basic-attention-token,BAT,BTC,gdax,689267.0,green
basic-attention-token,0X0D8775F648430679A709E98D2B0CB6250D2887EF,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,224730.0,green
basic-attention-token,BAT,USD,cex,991500.0,green
basic-attention-token,BAT,USD,bitstamp,452905.0,green
basic-attention-token,BAT,CRO,crypto_com,50423.0,green
basic-attention-token,BAT,USDT,binance_us,2105490.0,green
basic-attention-token,BAT,BTC,bittrex,428274.0,green
basic-attention-token,BAT,USDT,aax,5749528.0,green
basic-attention-token,BAT,ETH,changelly,76611.0,green
basic-attention-token,BAT,USDT,xt,1266101.0,green
basic-attention-token,BAT,USDT,bitmax,1132856.0,green
basic-attention-token,BAT,ETH,bitcoin_com,76693.0,green
basic-attention-token,BAT,USDT,bittrex,372662.0,green
basic-attention-token,BAT,USDT,bibox,1593826.0,green
basic-attention-token,BAT,TRY,paribu,1016705.0,green
basic-attention-token,BAT,ETH,hitbtc,76763.0,green
basic-attention-token,BAT,USD,bitfinex,1209179.0,green
basic-attention-token,BAT,BTC,bitso,147948.0,green
basic-attention-token,BAT,MXN,bitso,997739.0,green
basic-attention-token,BAT,BTC,bitrue,2412161.0,green
basic-attention-token,BAT,BNB,binance,239103.0,green
basic-attention-token,BAT,USDT,abit,2056322.0,green
basic-attention-token,BAT,AUD,btcmarkets,121471.0,green
basic-attention-token,BAT,ETH,binance,405329.0,green
basic-attention-token,BAT,ETH,vcc,146370.0,green
basic-attention-token,BAT,USD,bittrex,377864.0,green
basic-attention-token,BAT,USDT,decoin,58452.0,green
basic-attention-token,BAT,USDT,bkex,2195238.0,green
basic-attention-token,BAT,BTC,bibox,83992.0,green
basic-attention-token,BAT,USDT,hoo,1076177.0,green
basic-attention-token,BAT,BTC,bitget,298092.0,green
basic-attention-token,BAT,ETH,bittrex,281101.0,green
basic-attention-token,BAT,ETH,alterdice,50053.0,green
basic-attention-token,0X0D8775F648430679A709E98D2B0CB6250D2887EF,ETH,balancer_v1,53860.0,green
basic-attention-token,BAT,USDT,coinex,55916.0,green
basic-attention-token,BAT,BTC,emirex,12664.33,green
basic-attention-token,BAT,BTC,p2pb2b,1065862.0,green
basic-attention-token,BAT,BTC,exrates,14070.11,green
basic-attention-token,BAT,BTC,abit,711308.0,green
basic-attention-token,BAT,USDT,kickex,332127.0,green
basic-attention-token,BAT,ETH,bibox,54469.0,green
basic-attention-token,BAT,BTC,aax,19687.95,green
basic-attention-token,BAT,ETH,bitrue,165369.0,green
basic-attention-token,BAT,USDT,zipmex,1173.2,green
basic-attention-token,BAT,ETH,latoken,7748.05,green
basic-attention-token,BAT,USD,exrates,25656.0,green
basic-attention-token,BAT,BTC,wazirx,4019.86,green
basic-attention-token,BAT,USDT,bitget,11769.85,green
